2,262,9,118,36,105,0,0,0,0,13,0,0,0,0,3,0,0
321,8,3,40,45,4,4,30,19,28,3,2,5,3,4,0,0,3
0,6,249,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
74,3,0,3,13,0,2,15,11,0,0,0,4,0,0,0,3,0
27,4,0,27,34,3,0,0,4,0,2,0,3,0,0,0,0,0
0,0,0,2,0,0,84,0,0,0,0,0,0,0,0,0,0,0
0,4,4,16,0,10,0,0,0,0,0,13,0,0,0,0,0,0
11,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
0,2,3,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
