"Category";"Type";"Diff";"Sum";"Connectance";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"Var9";"Var10";"Var11";"Var12";"Var13";"Var14";"Var15";"Var16";"Var17";"Var18";"Var19";"Var20";"Var21";"Var22";"Var23";"Var24";"Var25";"Var26";"Var27";"Var28";"Var29";"Var30";"Var31";"Var32";"Var33";"Var34";"Var35";"Var36";"Var37";"Var38";"Var39";"Var40";"Var41";"Var42";"Var43";"Var44";"Var45";"Var46";"Var47";"Var48";"Var49";"Var50";"Var51";"Var52";"Var53";"Var54";"Var55";"Var56";"Var57";"Var58";"Var59";"Var60";"Var61";"Var62";"Var63";"Var64";"Var65";"Var66";"Var67";"Var68";"Var69";"Var70";"Var71";"Var72";"Var73";"Var74";"Var75";"Var76";"Var77";"Var78";"Var79";"Var80";"Var81";"Var82";"Var83";"Var84";"Var85";"Var86";"Var87";"Var88";"Var89";"Var90";"Var91";"Var92";"Var93";"Var94";"Var95";"Var96";"Var97";"Var98";"Var99";"Var100";"Nestedness";"Modularity";"Motif_1";"Motif_2";"Motif_3";"Motif_4";"Motif_5";"Motif_6";"Motif_7";"Motif_8";"Motif_9";"Motif_10";"Motif_11";"Motif_12";"Motif_13";"Motif_14";"Motif_15";"Motif_16";"Motif_17";"Motif_18";"Motif_19";"Motif_20";"Motif_21";"Motif_22";"Motif_23";"Motif_24";"Motif_25";"Motif_26";"Motif_27";"Motif_28";"Motif_29";"Motif_30";"Motif_31";"Motif_32";"Motif_33";"Motif_34";"Motif_35";"Motif_36";"Motif_37";"Motif_38";"Motif_39";"Motif_40";"Motif_41";"Motif_42";"Motif_43";"Motif_44"
"61";"Empirical mutualistic";"Pollination";37;77;0.0780701754385965;0.230494429498724;0.215937149155111;0.182288065080018;0.16582557402718;0.19732143863646;0.280190793584443;0.383728035742315;0.459825652406582;0.477350499366623;0.447007165147822;0.410235218209623;0.400691683968468;0.416392725560087;0.42661947121025;0.400983111715816;0.332672559681954;0.241089821557295;0.158004090613356;0.110221580560022;0.108723663437044;0.145516691005265;0.196424764335975;0.23215676012277;0.237350863578222;0.224621493842431;0.227352793005601;0.27233724239462;0.353950169432173;0.433683212955372;0.469321474131665;0.450423453504073;0.40659551160371;0.379503828777532;0.386426170593302;0.40941968788722;0.414743600025056;0.380459354312999;0.311426771148909;0.236481707802249;0.19287241145249;0.206221646215596;0.274662057401504;0.365271482941346;0.428524806741403;0.426639388357697;0.357027380798429;0.251384949606067;0.15238052146685;0.0901064474735283;0.0749127882251098;0.102148778100092;0.156306834606531;0.213613310881921;0.251502233896468;0.263324187643466;0.261722929451564;0.262069509858363;0.263214636826407;0.249366878775557;0.21114359855673;0.160475605762986;0.123589945789122;0.121302614250756;0.153986713056278;0.199978109450488;0.228129723588154;0.218379846727787;0.175840177714805;0.126491482255542;0.0992384294916319;0.109307917556609;0.151119733757478;0.200686958790293;0.227779233312034;0.214401391060791;0.166249089476341;0.106044494999168;0.0556265575937142;0.0239945961802164;0.00851090947803847;0.00248238137195965;0.000595375247276086;0.000117420177424237;1.90425448669608e-05;2.54006347817107e-06;2.90455278470934e-07;2.10580537652416e-07;2.36173788390653e-06;2.46908009391306e-05;0.000212425600216943;0.00150283108891406;0.00874265148290888;0.041822099274556;0.164512218248382;0.532132954569845;1.41537597462356;3.0956592523373;5.56755029708533;8.23388533589538;10.0132520357888;5.15543098940803;0.595379371291505;0.000155125773885883;0.000102836187182777;0.00132641251603547;0.0119656004238942;0.00186673824530091;3.31167382453009e-05;7.14624351609125e-05;0.0862917619499135;0.0227198254224999;0.00482807183892018;0.00115037090746835;1.74298622343689e-05;0.00170986948519159;0.000510694963467009;0.000102836187182777;0;2.96307657984271e-05;0.500027887779575;0.209140916950192;0.0884391209771878;0.0149757376317698;0.00597147080149479;0.000655362820012271;3.48597244687378e-06;0.020215154219421;0.00710964080539907;0.0103411372636511;0.00413959228066261;0.00339882313570194;0.000446204473199844;8.19203525015338e-05;0.000226588209046796;0;1.74298622343689e-05;3.31167382453009e-05;0;0;0.000902866863740309;0.000840119359696581;8.19203525015338e-05;6.44904902671649e-05;0;0;5.22895867031067e-06
"62";"Empirical mutualistic";"Pollination";43;65;0.148148148148148;0.311569700253328;0.330702090854224;0.333186506638911;0.332807130245561;0.323871081164947;0.290056463312434;0.23005043276065;0.167353158546194;0.134246915337193;0.14824542581749;0.19938473507349;0.254174897975398;0.275286991193391;0.246717462100411;0.184577145164303;0.124229376691529;0.0980639526294954;0.1225427879342;0.196448869760863;0.303625419347027;0.41954650793473;0.521016994508861;0.590601948678318;0.612993759828114;0.575347821887197;0.479242360576506;0.35116675934031;0.235512856761985;0.174305093049579;0.189714758927934;0.275552327912468;0.395599295111421;0.493276190026996;0.518205223539905;0.456895265902998;0.341552887167695;0.228052068815312;0.162602648018839;0.160907737516764;0.205553727258155;0.256945048226393;0.275007316548257;0.243132439249747;0.176109592994234;0.104327373159728;0.0505571961602212;0.0202263594466333;0.00759189594072692;0.00620602129622633;0.0150961975658536;0.0395037692831502;0.0863433880865994;0.154483382908373;0.225949066027437;0.270132425905902;0.26398407090855;0.210869317132104;0.137684080030441;0.0734833560135744;0.0320579406581053;0.0114363480413278;0.00336797424475832;0.0010107560861695;0.00122482751604174;0.0043414860029571;0.0142363434599052;0.038359296457581;0.084502121158099;0.152160806180113;0.2239611997337;0.269449529708066;0.264982216884038;0.213005433931824;0.13995850369221;0.0751696543291663;0.0330004961878544;0.0118422177105338;0.0034736036824206;0.0008328410948275;0.000163221994583829;2.61474817956486e-05;3.4238577578403e-06;3.66468588388185e-07;3.20762372368412e-08;2.64996701883136e-09;7.48348830347413e-09;1.2364956624483e-07;1.70027692197947e-06;1.91118946981284e-05;0.000175599205072847;0.00131879108228498;0.00809588093362947;0.0406243922912317;0.166626586193119;0.55864558441807;1.53095737256075;3.42945004428628;6.2794342563505;9.39834123024177;11.4978477804403;2.29275515445534;0.506198347107438;0.000276328101939949;0.000204105984387462;0.00194057689771464;0.01329828990586;0.00370530863964931;0.000241787089197455;0.000210386168522461;0.078561963436768;0.029651889393397;0.00991327065709567;0.00581231041694142;0.000304588930547444;0.00420144318631422;0.000624878321432384;0.000709660807254869;3.7681104809993e-05;0.000222946536792459;0.379891478418147;0.192977498100244;0.109724237114632;0.0523641753176203;0.0180586694801892;0.00780940897187106;0.00027004791780495;0.0281540654771998;0.0178859644164767;0.00902462460199333;0.00567728645803895;0.0150975626605372;0.00124975664286477;0.00097342854092482;0.00208816122488711;0.00102367001400481;5.65216572149895e-05;0.000697100438984871;0.000232366812994957;1.57004603374971e-05;0.00481690123154411;0.000471013810124913;0.0011021723156923;0.00010990322236248;0.000135023958902475;0;0.000175845155779967
"63";"Empirical mutualistic";"Pollination";37;67;0.148717948717949;0.270804316878238;0.243942613194122;0.178313389457345;0.105765699101315;0.0509072317970108;0.0198925915197879;0.00637649158795227;0.0020525472850415;0.00234581990359347;0.00762626132822375;0.0231631597188001;0.0574828642848954;0.115798260928782;0.189339133034204;0.251473691526623;0.272229433165625;0.243657843506555;0.190688708721321;0.154253835394074;0.161612447360302;0.207561652156558;0.258592341872489;0.278298945955743;0.257708534102918;0.22503575302433;0.224717552840895;0.285083079356519;0.402311970579947;0.547936650506422;0.685063643728263;0.778498252881577;0.800403430456705;0.739519174946347;0.610725857864818;0.454386256029185;0.321608593529788;0.250926185584954;0.248451965535456;0.286571210020385;0.326652597087191;0.348033934343415;0.354327030440485;0.353846925791386;0.345966148057037;0.334350536644163;0.34203130178752;0.394082226334245;0.480625757771201;0.549602406957119;0.54958125341536;0.480051579022577;0.391489547092783;0.334404299408404;0.314758236376205;0.301264537637833;0.26895260526218;0.227987475320217;0.21063649342968;0.236420572580255;0.29348090667192;0.351652814498713;0.388186512229785;0.397116831680003;0.379795075469418;0.340276310916265;0.293643280461662;0.265073604234256;0.267840129205755;0.284954956941767;0.281767241543397;0.238576202495979;0.167039508588772;0.0955043389074537;0.0444016865813537;0.0167625043640014;0.00513618604015867;0.00127714155099151;0.000257698623956286;4.21942063384025e-05;5.60607449674245e-06;6.04406962065859e-07;5.28767038922984e-08;3.75386161994741e-09;2.20696494374906e-10;1.36353385568805e-10;2.89942041036478e-09;5.40201017587491e-08;8.1680995328588e-07;1.00219196066554e-05;9.97803409743803e-05;0.000806126556163491;0.00528476461507757;0.0281133270030617;0.121356492392969;0.425087135648207;1.20825078085751;2.78676522392439;5.21564298241765;7.92099072285205;9.76147236462731;1.71162999857689;0.439134958382878;0.000458766392988784;0.000676284941388638;0.00232942590922753;0.00842785502981981;0.00966968819704807;0.000913577903279389;0.000976856026450256;0.0224320946640723;0.0388685871577049;0.0300215145618781;0.0134940597661873;0.00100454020533751;0.0169862211886795;0.00452043092401879;0.00428313796212804;0.000502270102668755;0.00107177321120656;0.0455523389176277;0.106311201809754;0.214548431493522;0.049289703067407;0.0482337493869932;0.0143878632559758;0.000779111891541297;0.0547672156043852;0.0891509657823549;0.032006865676364;0.0424517108822552;0.0548819072026324;0.00696059354879534;0.0046707164665496;0.0193789252210779;0.00911600461930299;0.000901713255184851;0.00442551373926249;0.00237688450160568;0.000233338079192571;0.0209608783003496;0.00950753800642273;0.00602328634932688;0.00311249268346701;0.00226219290335849;0.000217518548399854;0.000854254662806701
"64";"Empirical mutualistic";"Pollination";38;60;0.200371057513915;0.323232641979962;0.286866919153821;0.200528562758205;0.110408504549761;0.0478805718334348;0.0163548529651422;0.0044001195281685;0.00093242265892428;0.000155629413011954;2.04598004141414e-05;2.11897356049661e-06;1.81138909448505e-07;1.44217498674857e-07;1.67176254096069e-06;1.65259549402897e-05;0.000128726173427724;0.000789905873638476;0.00381939039249488;0.0145600136202974;0.0438159695950441;0.104395311560566;0.198239988628834;0.304389099654977;0.388906549578036;0.43339486055468;0.443767437629583;0.425867422372388;0.371321310211443;0.27983264563633;0.179278648021697;0.111456210155502;0.107596529000718;0.179482456304731;0.315206630515327;0.471077744102685;0.580582236276863;0.594540795032415;0.525035187827637;0.447218088017757;0.444080291827135;0.532159066644239;0.637505173838459;0.660207298922837;0.573778951201278;0.452671191606444;0.398562795252495;0.451298248840624;0.570491604666959;0.682793730012532;0.733598500811985;0.703233685670978;0.598045312505466;0.443431908953385;0.279801192278914;0.146920296118354;0.0639661522447572;0.0270503300426624;0.0253841663767897;0.0562255338422167;0.122523627673303;0.214525893117553;0.296312826717825;0.322407264828069;0.276308251174461;0.186514984523891;0.0991663076460112;0.0415283880538667;0.0136979797493261;0.00355875819438121;0.00072823400590619;0.000117374551156667;1.49007266769274e-05;1.48994921991e-06;1.17345381248348e-07;7.27932396525485e-09;3.55669488464543e-10;1.36877696266456e-11;4.14905582814854e-13;9.90595578394195e-15;1.86285357130232e-16;2.99860096162579e-18;2.23606161943054e-17;1.64024578192579e-15;9.49052207509186e-14;4.32515694020844e-12;1.55254484011136e-10;4.3895191524141e-09;9.77507861726732e-08;1.7145655136116e-06;2.3687456183667e-05;0.000257758667711831;0.00220921837738332;0.0149140134607522;0.0793014135649002;0.332122150549578;1.09558295918635;2.84657879808139;5.8254793432854;9.39010908486086;11.9217530889775;1.62363941390011;0.395747599451303;0.000373206535261106;0.000466508169076383;0.00231180714897852;0.0105569070853952;0.00760581096397866;0.000787880463329002;0.000528709258286567;0.0375521798026152;0.0369750919193874;0.0263870842893871;0.0134112459569292;0.00106087413264037;0.0100005528985708;0.00307204268376966;0.00276103723771874;0.000342105990656014;0.00046305255300915;0.107480026539131;0.131793741188179;0.224863848726951;0.0632688745749592;0.0503068587067702;0.0181696292815083;0.00111270837364885;0.039124485113206;0.0554349929505432;0.0230938821773146;0.0342002322173997;0.0389724380062478;0.0058330799214884;0.00333812512094656;0.0139745113758881;0.00675572941143947;0.00114380891825395;0.00394285793271224;0.00194896746191911;0.000200425731899483;0.00956514527409947;0.00482404002985652;0.00298910789815608;0.00145135874823764;0.00116454261465734;9.6757249882509e-05;0.00029372736571476
"65";"Empirical mutualistic";"Pollination";52;84;0.127757352941176;0.251596342802784;0.21834862983124;0.142721339222458;0.0702618608437195;0.0260520964469177;0.00727541907304443;0.00153026742791371;0.000242541285647091;3.08067737692131e-05;2.43309408079198e-05;0.000189253194235366;0.00124108059652253;0.00615541667718201;0.0231395148363789;0.0663141360837208;0.146412938834065;0.253472653993268;0.353009576043557;0.407090982663136;0.397076234388623;0.33179916421585;0.250683020356818;0.21287014488238;0.260207227336613;0.38323108829083;0.524858047838315;0.614527180162886;0.6039641681359;0.491549722983144;0.326573867910273;0.180163152908878;0.102355448524542;0.104505956363725;0.165678056063104;0.242098219338601;0.290689922330138;0.305331645372587;0.316485046187713;0.347754115457543;0.398210552861328;0.462727133140064;0.525403053538153;0.538439226650785;0.459732641480482;0.311634750644013;0.165118424126668;0.0734999079481977;0.0472881316427621;0.0769357223458827;0.146151750077212;0.220462385367409;0.251978831770105;0.218751105875186;0.150797443705119;0.104344428993497;0.11805225845506;0.192982106474474;0.296117637816843;0.38007286631939;0.409298586008546;0.372507246148924;0.282694195562404;0.174146498643702;0.0856074816763002;0.0373379561474652;0.0302346228130766;0.0619616850140328;0.128561453180951;0.206534830680548;0.25045580732096;0.228907598430689;0.158382154773166;0.0866475417404116;0.0513931733392533;0.0659214067228338;0.125235369037549;0.202323753102381;0.249527106715016;0.232230168947611;0.163662950181214;0.0911866199954243;0.0545567341788567;0.068724603301485;0.128380140408577;0.204986571355759;0.250109822219855;0.230193277262745;0.159593944145523;0.0833374546808323;0.032778153731534;0.00974521655305705;0.00263317186045979;0.00487528275925312;0.0328599268289637;0.17976876044216;0.741723997858778;2.3050108419256;5.39505761366886;9.51067844537462;12.6275531260489;1.73245153021859;0.47787381605507;0.00025709223137561;0.000462396099596421;0.0015370046350585;0.0069118968967673;0.00669734510655456;0.000516034047149605;0.00110790105463302;0.0235766523262223;0.0336050989342695;0.0226389130362408;0.00798650543222938;0.000469794437189963;0.0190192763686;0.00263195859890283;0.00338658903344419;0.000456847346401264;0.00219360709648542;0.0621774787205315;0.12355593698096;0.217792262078711;0.0374984740928713;0.030950945322586;0.0073502483991847;0.000368067295278751;0.084973606430635;0.0960581657301604;0.0190766134849499;0.0353233628403698;0.0454942274470926;0.00332925191709423;0.00286315664870104;0.0177319656273235;0.00788292870591978;0.000765727940931673;0.00294268877783162;0.00153330546626173;0.000109125479504755;0.0434189937521039;0.0074797193070717;0.00797540792583906;0.00302037132256382;0.00306106217932831;0.000410607736441622;0.00340138570863127
"66";"Empirical mutualistic";"Pollination";40;78;0.119536128456735;0.235836082767752;0.211824789038964;0.153488687495138;0.0897240818442074;0.0423130919802773;0.0160981020786258;0.00494140858347037;0.00122835101720437;0.000282563076732514;0.000277197963715287;0.00120046462831905;0.00485083473987351;0.0159003399254027;0.0421826506457901;0.0908896556496106;0.160255302558317;0.234735884247366;0.293689834368386;0.327861465802765;0.344114897741852;0.354835127239822;0.371018836912845;0.404408046826209;0.460519165979757;0.523690145533138;0.563907051417866;0.568833652938924;0.55986124583479;0.568360796113821;0.603159437607007;0.64704598990377;0.678377742686272;0.688653328086054;0.679266631542796;0.646838481926214;0.581239198168483;0.484143408084814;0.382692928078344;0.312168487678757;0.28262678492221;0.27010486092386;0.244835277055315;0.204133002761651;0.173990111319044;0.181272607909606;0.228219184876283;0.29346582718212;0.354342776663339;0.403593368304689;0.442357772689139;0.462785150419757;0.44668518478515;0.383291901999954;0.284371384149316;0.179652035539342;0.0984766478275684;0.0564846246627655;0.0564589323611523;0.0942953423684919;0.158568183092367;0.227938218332805;0.279676456653782;0.306379150924817;0.319315535454162;0.331643681182313;0.344330234642572;0.350769640001617;0.345032575821919;0.32048201059461;0.270978017949008;0.202033589101673;0.135778300035742;0.0992978815605417;0.108154283457907;0.15796216924617;0.226418628710649;0.285934128279445;0.320663412664356;0.330853902756601;0.319580839550658;0.283207798519079;0.220866434574935;0.145984908952327;0.0798274389743071;0.0356455964236932;0.0129142688270532;0.0037845824338995;0.000896308214345474;0.000177578298591222;9.45181360849395e-05;0.000586727299703047;0.0040312295365672;0.0224666370148589;0.101019715555832;0.366444134623572;1.07236461533668;2.53168830662215;4.82182068901543;7.40874993276222;9.18357709999423;1.86832230168418;0.453998663399421;0.000261602255245711;0.000493920675948991;0.00136462668967725;0.00611251239682329;0.00672747292221433;0.000443162029408779;0.00137829247913039;0.0231068977096137;0.0338794443099557;0.0182613992206596;0.00712573307199138;0.00036702405959846;0.0225778364322138;0.00270582631172056;0.00348672856618537;0.000288933834151979;0.00380494623487978;0.0723213100416221;0.138797566708575;0.156032079464613;0.0386976112200036;0.0234875875586653;0.00626869284771625;0.000232318420703281;0.0959767915849973;0.102895585559556;0.0232142717696026;0.0243739116174828;0.0500831660901005;0.00377761465597351;0.00293424022115152;0.0132655770477209;0.00549364736015993;0.000419734961774835;0.00277415525898623;0.00106007481043598;5.85676690848606e-05;0.0718820525234856;0.00682508570402243;0.0139195826858352;0.00137438796785806;0.00254183683828295;0.000214748119977822;0.00869144209219332
"67";"Empirical mutualistic";"Pollination";48;72;0.145833333333333;0.275191060813117;0.242958044491544;0.167194569186758;0.0896823491030647;0.0374960813830886;0.0122198907138847;0.00310715537145115;0.000644983618802192;0.000325784610123401;0.00138770432327504;0.00644837297345173;0.0238040633567808;0.0694925790956855;0.161034060546326;0.297580143288137;0.441347301993576;0.53152407289936;0.533892523867068;0.475321551284189;0.415791477878898;0.388912732195748;0.385218938251436;0.386909875647774;0.391208722739344;0.397836853993798;0.400509507340602;0.394683026519129;0.374334833541219;0.326630132309451;0.250016922854198;0.171977432677703;0.133352076511219;0.154585112560084;0.216586241498684;0.270660877094388;0.275904314963148;0.237187034607028;0.202905223695475;0.220453634244947;0.294853024339388;0.387895738778383;0.449799277301611;0.449084736353497;0.382815459661246;0.274577526266491;0.163801879647635;0.0858319999440846;0.0580051719100145;0.0821306677177616;0.147915844377485;0.226394619097591;0.273186333028278;0.258126729836321;0.194001165084524;0.127387661802687;0.102504528395143;0.134749398684882;0.204048476733181;0.263818753346357;0.270091619899499;0.216082915494282;0.134803728405521;0.0655550071647401;0.0248489667400231;0.00734184913536989;0.00169081704434393;0.00030351609010032;4.24678960815359e-05;4.63162826409264e-06;3.93731867920706e-07;2.60892359763189e-08;1.34746060501736e-09;5.42456246709793e-11;1.70218702088857e-12;4.16335800042046e-14;7.93732495806491e-16;1.17950147170682e-17;1.36620777709335e-19;1.23481822511253e-21;2.60913477574762e-22;3.68064831238397e-20;4.1863857287208e-18;3.71149298400539e-16;2.56479092710559e-14;1.38149467595212e-12;5.80016548301127e-11;1.89812791176374e-09;4.8417737165756e-08;9.62669968349183e-07;1.49191568857637e-05;0.000180220860996904;0.00169691372182561;0.0124539863378962;0.0712444323406294;0.317678188828623;1.104123841268;2.99117690796774;6.31626486256293;10.3961488502414;13.3376269747791;1.9093566706905;0.504126984126984;0.000304966598896311;0.000252686610514087;0.00207667731629393;0.0122015683996515;0.00464711007841998;0.000209119953528899;0.000209119953528899;0.0612431019459773;0.0322683706070288;0.0184577403427244;0.00474586116758641;0.00012779552715655;0.00456869009584665;0.00183851292477491;0.000673830961370897;2.90444379901249e-05;0.000133604414754574;0.257484751670055;0.185660760964275;0.219700842288702;0.0364769096717978;0.0229915771129829;0.00331106593087424;4.93755445832123e-05;0.0300174266627941;0.0267325007261109;0.0184257914609352;0.0257246587278536;0.0131106593087424;0.00243682834737148;0.000473424339239036;0.00391519024106884;0.000772582050537322;0.00066511762997386;0.000755155387743247;0.000107464420563462;0;0.00319779262271275;0.00284345047923323;0.000557653209410398;0.000435666569851873;9.87510891664246e-05;2.90444379901249e-06;6.38977635782748e-05
"68";"Empirical antagonistic";"Host-Parasitoid";19;51;0.0982142857142857;0.404083622331622;0.450871265384522;0.47146997215106;0.469564500651481;0.455073716029707;0.441994351125303;0.443959912614513;0.468164194154435;0.511454992597451;0.56189178686152;0.604508589575987;0.626801317964623;0.621197404236405;0.585700073455817;0.525042423223421;0.452060236115587;0.386246458278576;0.347385348461891;0.346492393713744;0.379714966392956;0.429525529767225;0.472402817960915;0.488133367244219;0.466218807587419;0.407948264494404;0.324737361386728;0.233573340204179;0.1508679513813;0.0872442755644905;0.0458221025048371;0.0244805241163611;0.0201716582779059;0.0326216239017637;0.0655142835987193;0.124304403808338;0.210985438740326;0.318030929736442;0.425662378682181;0.506203919359784;0.53514260317781;0.503005089636303;0.420289996653213;0.312006863589158;0.205622154761051;0.120213530926736;0.0624411107772554;0.0293893897893664;0.0144393367867321;0.0122889000532073;0.0213734043704477;0.0436034035208102;0.0817683251571358;0.135320875844788;0.196558876205554;0.250415789566338;0.279790002901781;0.274156796310382;0.235592814300496;0.177551964301723;0.11736111503065;0.0680833669461769;0.0348463275031728;0.0163932745601834;0.00913112630974452;0.0106969670510872;0.0216611485386599;0.0451464705173965;0.0843869768692412;0.138752758213593;0.20028592302219;0.25404097266659;0.28409559798928;0.282720346557995;0.256449905949791;0.223893681143352;0.205807217359118;0.213407437898903;0.241998783765763;0.273642868597291;0.28732088999486;0.270529073522682;0.225227319203706;0.164934332327226;0.106037235519185;0.0598098785321054;0.0295964969105517;0.0128868648016944;0.0051532252471992;0.00292498205939315;0.0059626287228071;0.0205051235248092;0.0664479505450637;0.189823459486342;0.475740185734856;1.04567343479657;2.01566591139837;3.40750555523898;5.05184586131918;6.56839260921524;7.48968599087144;4.08184471274951;0.628099173553719;0.00198627663416396;0.00296135789093536;0.00548934633441676;0.0135066811123149;0.0154207295052365;0.000180570603105814;0.0082701336222463;0.0251715420729505;0.0516070783676418;0.0164680390032503;0.00173347778981582;0;0.0528710725893825;0.00382809678584326;0.00184182015167931;3.61141206211629e-05;0.0179487179487179;0.0352112676056338;0.127735644637053;0.100469483568075;0.00628385698808234;0.0025279884434814;0;0;0.171072589382449;0.0828457927049476;0.0250270855904659;0.0149873600577826;0.0172264355362947;0.000397255326832792;0;0.00166124954857349;0.000613940050559769;0.000108342361863489;0.000180570603105814;0;0;0.141133983387505;0.015745756590827;0.00715059588299025;0.00133622246298303;0.000361141206211629;0;0.028602383531961
"69";"Empirical mutualistic";"Pollination";179;361;0.0373626373626374;0.0848747757936762;0.06300875269672;0.0257793354686421;0.00582183736766165;0.000906022828862627;0.00208712852750676;0.0124706211734524;0.0422599523271666;0.0809934631726802;0.0965651283293945;0.0951403020492761;0.0961702357972667;0.0765712754787589;0.0374581023482443;0.0139704239664463;0.0247982796688763;0.0813189107464257;0.1687788687583;0.220075640956881;0.197988045478696;0.156175790059843;0.157664129293394;0.186719440529647;0.201106790560482;0.212456349175351;0.251088267695382;0.297204896700791;0.305530955888169;0.278096679979592;0.237316765309498;0.20925016531878;0.220350496457186;0.252250633980925;0.264054192386369;0.259458226492298;0.273037306222356;0.318721652234413;0.351728013146063;0.320954315637988;0.261402720383778;0.223020449307475;0.228095569149282;0.302416884212055;0.41167547373483;0.484000583944606;0.500037639048248;0.48216884245033;0.438795059838632;0.395025847234822;0.412465581760002;0.472043651539212;0.488885866240665;0.450241062299803;0.397608771712129;0.349546443124158;0.340876294049711;0.379485443393722;0.376595073861426;0.299088810248425;0.230987543322228;0.229465456416404;0.286095350777816;0.361064722731313;0.390133786211232;0.374864859263101;0.38123412813986;0.411772014203335;0.418987022866276;0.390763060018434;0.362535215179439;0.3558230970736;0.354357777519896;0.32165949644004;0.251728293197313;0.198291157545078;0.210389102823324;0.268833786764285;0.298867340097186;0.271294427794815;0.241462227151974;0.24567416697286;0.258472215409997;0.257682835402594;0.234366357459408;0.195057052391648;0.163496557958791;0.157926606210691;0.188922566035138;0.238095704753329;0.259758445794744;0.223674047989264;0.158308962085694;0.117490035665311;0.0901171512771838;0.0628235209005572;0.0996158074678969;0.500435770027808;2.56906488600573;8.24609733837324;14.9032576222769;2.34225938016581;0.374940075279688;5.47482240105529e-06;2.61574848050419e-05;7.28604632611029e-05;0.000990531348332104;0.000913269557258388;6.31214818004021e-05;0.000169081361538473;0.0115487263487672;0.0145598249946182;0.00586460232225983;0.00305426505602401;0.000226209165220073;0.00678341230436635;0.00160566760294479;0.00123429215007321;0.000115305246516343;0.00103863583361196;0.113093996760623;0.189716062589792;0.150827128773166;0.0493714414847165;0.0308343071122022;0.0121912307515264;0.000827849207312512;0.0936466761458624;0.0685555471902496;0.0421289611473205;0.0320292497217502;0.0528176751981337;0.00627319821805624;0.00453553252774483;0.00934891527427262;0.00619938353738318;0.000590881240772718;0.00260335558186651;0.00153055280104796;0.000154863522100439;0.0467039744204847;0.0156462015181217;0.00956396605963172;0.00407712051918588;0.00265082193425213;0.000238011641834113;0.0055716575767916
"70";"Empirical antagonistic";"Herbivory";5;71;0.0701754385964912;0.267343564990748;0.316106372337837;0.369916590841312;0.431566790436769;0.496695839139573;0.553053799529439;0.585844823578473;0.585989149972008;0.555622940476915;0.507202221429599;0.457449437335757;0.420740184551644;0.405584575470378;0.414219011994975;0.443148442755891;0.48366341274173;0.523524626528932;0.55086291312492;0.558933651011314;0.548757128327533;0.527902812986654;0.506469341452701;0.492970081340044;0.492170452212094;0.504973134313091;0.529059134142734;0.55921519318795;0.587642950230538;0.605494314374964;0.60618749073405;0.589199267787667;0.561856230142147;0.537396968683472;0.529548957674067;0.545586151664955;0.580848685529026;0.618074547615091;0.63364112706688;0.609008848027593;0.541264432600007;0.445965985246268;0.350237248255924;0.280574404980668;0.252608502533778;0.267450681324786;0.314368491049114;0.376423376721207;0.435806800727431;0.477707470396668;0.493335109716562;0.482581510428987;0.455072277075042;0.42737733057956;0.415927763708746;0.428816606739325;0.461643850389968;0.500381925741419;0.529284244439561;0.538363617358563;0.525894496961689;0.495645052344057;0.452278144241169;0.398754088895404;0.337037378333587;0.270533624559789;0.205670745624608;0.151183726094153;0.115576773871977;0.104291784022385;0.117866839756123;0.151644271381722;0.197151454951896;0.244905315158529;0.287632593561348;0.322274793218245;0.349684282416324;0.372482552791061;0.392644187757902;0.410005985487874;0.421871473449502;0.423499866831485;0.409542186974051;0.376387392519597;0.324559960456088;0.259677889232014;0.191022852213795;0.12830345437122;0.0784736215631632;0.0444725322882284;0.026663209468933;0.0266418543497843;0.0526115095407474;0.124989171322103;0.279133479857356;0.55947840492393;0.999589160328686;1.59039647980058;2.25307314603026;2.84199125833304;3.19187991982462;2.36527664437815;0.633780991735538;0.00551897146440891;0.00934462213860144;0.00671056757604265;0.00507996237064911;0.0336782690498589;0.000878018187519599;0.0155534650360615;0.00238319222326748;0.0314205079962371;0.0286610222640326;0.00288491690185011;0.000250862339291314;0.0755722797115083;0.0330511132016306;0.00464095327688931;0.000125431169645657;0.0190655377861399;0.000627155848228285;0.0164941988084039;0.0510504860457824;0.00188146754468485;0.00213232988397617;0.000752587017873942;6.27155848228285e-05;0.0675446848541863;0.115459391658827;0.0486672938225149;0.114957666980245;0.0144245845092505;0.00332392599560991;0.00125431169645657;0.00783944810285356;0.000501724678582628;0.000689871433051113;0.000188146754468485;0.000125431169645657;0;0.112699905926623;0.131201003449357;0.00965820006271558;0.0068359987456883;0.000564440263405456;0;0.0162433364691126
